OrderID,Date,CustomerID,ProductID,StoreID,Qty,Discount%,Tax%,Total,Profit
O01240,2023-07-15,C0219,P001,S01,3,15,15,381.23,192.45
O01241,2023-10-17,C0115,P006,S02,4,20,15,956.8,497.6
O01242,2023-07-13,C0269,P001,S03,4,15,15,508.3,256.6
O01243,2020-06-11,C0245,P003,S02,2,10,15,517.5,265
O01244,2024-09-19,C0128,P005,S04,3,20,15,303.6,160.2
O01245,2020-04-07,C0283,P001,S01,1,20,15,119.6,62.2
O01246,2022-05-20,C0212,P001,S04,3,10,15,403.65,198.3
O01247,2021-06-05,C0300,P001,S05,1,0,15,149.5,70
O01248,2024-02-25,C0237,P002,S02,4,0,15,920,440
O01249,2020-06-19,C0214,P006,S03,3,20,15,717.6,373.2
O01250,2024-01-22,C0233,P006,S04,3,10,15,807.3,396.6
O01251,2025-06-02,C0096,P002,S02,1,20,15,184,98
O01252,2021-06-15,C0055,P004,S05,1,0,15,368,170
O01253,2022-03-19,C0060,P001,S02,4,15,15,508.3,256.6
O01254,2023-11-17,C0208,P006,S05,4,10,15,1076.4,528.8
O01255,2023-06-20,C0185,P006,S04,3,0,15,897,420
O01256,2020-09-13,C0070,P001,S02,1,0,15,149.5,70
O01257,2023-11-26,C0097,P001,S02,4,5,15,568.1,272.2
O01258,2023-08-23,C0124,P004,S05,2,0,15,736,340
O01259,2021-09-08,C0238,P002,S04,4,0,15,920,440
O01260,2020-08-26,C0086,P002,S04,4,15,15,782,404
O01261,2020-02-10,C0231,P005,S02,2,10,15,227.7,113.4
O01262,2023-03-12,C0201,P001,S03,1,0,15,149.5,70
O01263,2023-07-15,C0222,P004,S04,3,0,15,1104,510
O01264,2022-09-25,C0205,P004,S05,4,5,15,1398.4,660.8
O01265,2024-01-02,C0032,P005,S01,4,20,15,404.8,213.6
O01266,2021-10-08,C0284,P001,S03,4,15,15,508.3,256.6
O01267,2020-08-27,C0254,P005,S03,4,15,15,430.1,220.2
O01268,2020-02-12,C0083,P003,S02,4,10,15,1035,530
O01269,2022-06-16,C0119,P005,S02,3,20,15,303.6,160.2
O01270,2024-10-13,C0240,P002,S03,4,15,15,782,404
O01271,2024-09-02,C0185,P004,S02,2,10,15,662.4,320.8
O01272,2023-11-15,C0045,P006,S04,2,5,15,568.1,272.2
O01273,2021-02-12,C0081,P005,S04,1,15,15,107.53,55.05
O01274,2025-04-15,C0253,P003,S02,2,20,15,460,250
O01275,2020-04-06,C0010,P003,S03,3,5,15,819.38,408.75
O01276,2020-12-23,C0258,P001,S01,3,15,15,381.23,192.45
O01277,2020-08-21,C0117,P001,S05,2,15,15,254.15,128.3
O01278,2021-06-12,C0175,P003,S01,3,5,15,819.38,408.75
O01279,2024-10-13,C0264,P005,S01,1,15,15,107.53,55.05
O01280,2024-06-24,C0235,P001,S01,1,20,15,119.6,62.2
O01281,2020-03-26,C0260,P001,S02,1,5,15,142.03,68.05
O01282,2025-02-08,C0186,P002,S03,4,20,15,736,392
O01283,2022-10-17,C0051,P002,S03,3,5,15,655.5,321
O01284,2020-09-08,C0104,P004,S04,1,5,15,349.6,165.2
O01285,2024-09-05,C0243,P003,S03,2,0,15,575,280
O01286,2021-06-28,C0191,P006,S04,3,5,15,852.15,408.3
O01287,2020-11-06,C0272,P004,S02,2,15,15,625.6,311.2
O01288,2022-04-26,C0210,P004,S05,3,0,15,1104,510
O01289,2022-06-25,C0075,P001,S05,1,0,15,149.5,70
O01290,2021-11-23,C0162,P004,S02,4,0,15,1472,680
O01291,2022-03-16,C0019,P006,S02,1,20,15,239.2,124.4
O01292,2025-06-15,C0152,P004,S04,3,10,15,993.6,481.2
O01293,2025-02-05,C0177,P001,S03,2,15,15,254.15,128.3
O01294,2022-07-02,C0106,P005,S05,4,10,15,455.4,226.8
O01295,2024-12-22,C0208,P002,S03,1,0,15,230,110
O01296,2023-01-05,C0172,P004,S02,3,5,15,1048.8,495.6
O01297,2020-07-09,C0262,P005,S03,3,5,15,360.52,175.05
O01298,2020-02-17,C0015,P005,S05,3,5,15,360.52,175.05
O01299,2024-08-31,C0156,P006,S04,1,0,15,299,140
O01300,2024-09-19,C0191,P003,S05,3,0,15,862.5,420
O01301,2020-04-07,C0064,P004,S03,1,15,15,312.8,155.6
O01302,2021-11-25,C0121,P006,S05,2,10,15,538.2,264.4
O01303,2021-09-04,C0146,P006,S05,2,15,15,508.3,256.6
O01304,2022-11-30,C0127,P001,S03,2,10,15,269.1,132.2
O01305,2022-07-19,C0051,P002,S04,4,0,15,920,440
O01306,2020-07-07,C0032,P004,S02,4,5,15,1398.4,660.8
O01307,2022-07-02,C0040,P003,S05,4,20,15,920,500
O01308,2023-02-18,C0266,P004,S03,4,15,15,1251.2,622.4
O01309,2022-06-20,C0251,P006,S04,2,5,15,568.1,272.2
O01310,2022-11-01,C0066,P004,S04,2,20,15,588.8,301.6
O01311,2024-11-02,C0271,P001,S02,4,15,15,508.3,256.6
O01312,2020-03-07,C0081,P005,S03,1,20,15,101.2,53.4
O01313,2024-10-11,C0210,P001,S01,3,20,15,358.8,186.6
O01314,2021-08-16,C0021,P005,S02,1,10,15,113.85,56.7
O01315,2021-09-16,C0192,P003,S03,4,0,15,1150,560
O01316,2024-06-08,C0074,P002,S05,4,0,15,920,440
O01317,2025-04-02,C0157,P003,S02,2,15,15,488.75,257.5
O01318,2020-01-05,C0063,P005,S03,1,0,15,126.5,60
O01319,2022-05-05,C0247,P005,S03,4,10,15,455.4,226.8
O01320,2024-05-19,C0194,P004,S05,2,5,15,699.2,330.4
O01321,2022-10-30,C0236,P004,S04,2,10,15,662.4,320.8
O01322,2020-07-01,C0210,P004,S02,4,10,15,1324.8,641.6
O01323,2023-01-12,C0024,P006,S04,3,0,15,897,420
O01324,2024-11-08,C0085,P006,S01,3,20,15,717.6,373.2
O01325,2023-08-14,C0064,P006,S05,1,5,15,284.05,136.1
O01326,2025-05-10,C0278,P005,S01,2,15,15,215.05,110.1
O01327,2022-10-26,C0010,P001,S05,2,0,15,299,140
O01328,2021-07-17,C0106,P002,S05,4,0,15,920,440
O01329,2024-07-10,C0274,P005,S03,4,20,15,404.8,213.6
O01330,2020-04-02,C0252,P001,S03,4,5,15,568.1,272.2
O01331,2022-04-29,C0013,P005,S03,4,10,15,455.4,226.8
O01332,2020-07-05,C0059,P001,S05,2,10,15,269.1,132.2
O01333,2020-10-21,C0094,P003,S01,2,10,15,517.5,265
O01334,2025-05-04,C0209,P006,S02,1,20,15,239.2,124.4
O01335,2025-05-22,C0167,P002,S01,1,10,15,207,104
O01336,2022-03-09,C0051,P003,S02,4,10,15,1035,530
O01337,2021-06-12,C0193,P001,S01,2,5,15,284.05,136.1
O01338,2024-03-20,C0122,P004,S05,4,0,15,1472,680
O01339,2021-07-05,C0032,P003,S04,4,0,15,1150,560
O01340,2022-09-18,C0015,P004,S02,1,10,15,331.2,160.4
O01341,2023-02-08,C0052,P002,S05,2,10,15,414,208
O01342,2023-03-09,C0209,P004,S01,2,5,15,699.2,330.4
O01343,2022-02-03,C0277,P002,S02,4,20,15,736,392
O01344,2022-07-14,C0022,P001,S04,3,5,15,426.07,204.15
O01345,2020-01-02,C0031,P004,S03,3,15,15,938.4,466.8
O01346,2021-12-20,C0109,P005,S05,3,0,15,379.5,180
O01347,2020-11-26,C0274,P005,S01,3,0,15,379.5,180
O01348,2022-03-20,C0063,P002,S05,3,15,15,586.5,303
O01349,2021-03-07,C0259,P003,S03,3,15,15,733.12,386.25
O01350,2021-07-13,C0126,P006,S03,3,5,15,852.15,408.3
O01351,2022-07-30,C0169,P001,S02,1,20,15,119.6,62.2
O01352,2022-09-02,C0003,P001,S02,4,20,15,478.4,248.8
O01353,2025-01-07,C0251,P004,S05,1,0,15,368,170
O01354,2023-01-08,C0016,P006,S04,1,10,15,269.1,132.2
O01355,2025-06-13,C0193,P005,S03,4,5,15,480.7,233.4
O01356,2024-09-14,C0005,P001,S04,3,5,15,426.07,204.15
O01357,2022-06-29,C0005,P002,S01,3,10,15,621,312
O01358,2021-01-27,C0047,P005,S03,2,5,15,240.35,116.7
O01359,2022-10-08,C0186,P001,S03,4,20,15,478.4,248.8
O01360,2021-03-04,C0004,P002,S04,1,10,15,207,104
O01361,2023-03-11,C0257,P004,S02,2,20,15,588.8,301.6
O01362,2023-10-08,C0290,P002,S01,2,0,15,460,220
O01363,2020-09-17,C0133,P005,S02,3,5,15,360.52,175.05
O01364,2024-10-02,C0012,P006,S05,3,20,15,717.6,373.2
O01365,2024-12-13,C0233,P001,S04,1,10,15,134.55,66.1
O01366,2022-06-04,C0209,P003,S01,4,15,15,977.5,515
O01367,2022-01-10,C0265,P001,S02,1,10,15,134.55,66.1
O01368,2025-02-23,C0216,P005,S04,3,0,15,379.5,180
O01369,2022-03-13,C0100,P003,S01,1,5,15,273.12,136.25
O01370,2023-11-13,C0217,P001,S02,2,5,15,284.05,136.1
O01371,2021-11-05,C0160,P001,S01,1,15,15,127.08,64.15
O01372,2022-06-03,C0013,P005,S03,3,5,15,360.52,175.05
O01373,2020-08-08,C0243,P002,S03,1,10,15,207,104
O01374,2022-11-30,C0122,P001,S05,4,0,15,598,280
O01375,2023-07-04,C0229,P005,S01,1,0,15,126.5,60
O01376,2025-02-20,C0018,P004,S03,1,5,15,349.6,165.2
O01377,2020-05-06,C0227,P001,S03,4,0,15,598,280
O01378,2020-07-27,C0029,P005,S01,3,15,15,322.57,165.15
O01379,2022-04-02,C0050,P005,S04,2,20,15,202.4,106.8
O01380,2024-05-31,C0006,P004,S04,4,15,15,1251.2,622.4
O01381,2024-12-07,C0052,P003,S01,4,20,15,920,500
O01382,2021-11-03,C0099,P001,S01,1,20,15,119.6,62.2
O01383,2023-12-31,C0035,P005,S02,2,20,15,202.4,106.8
O01384,2021-06-08,C0182,P004,S04,4,5,15,1398.4,660.8
O01385,2021-05-12,C0071,P001,S01,2,10,15,269.1,132.2
O01386,2023-04-12,C0224,P005,S03,3,20,15,303.6,160.2
O01387,2024-12-17,C0278,P002,S02,4,10,15,828,416
O01388,2023-05-20,C0176,P003,S03,1,20,15,230,125
O01389,2023-04-16,C0075,P001,S02,1,15,15,127.08,64.15
O01390,2021-12-05,C0101,P002,S02,1,10,15,207,104
O01391,2021-01-22,C0244,P006,S04,3,20,15,717.6,373.2
O01392,2023-03-05,C0172,P005,S03,4,10,15,455.4,226.8
O01393,2020-11-28,C0054,P004,S01,4,5,15,1398.4,660.8
O01394,2025-02-27,C0002,P006,S02,2,15,15,508.3,256.6
O01395,2023-07-01,C0110,P002,S04,3,15,15,586.5,303
O01396,2021-02-24,C0205,P002,S01,3,0,15,690,330
O01397,2020-05-31,C0184,P001,S05,1,5,15,142.03,68.05
O01398,2021-08-18,C0226,P002,S05,3,0,15,690,330
O01399,2025-06-20,C0016,P002,S02,3,5,15,655.5,321
O01400,2021-03-24,C0135,P006,S02,3,20,15,717.6,373.2
O01401,2021-05-18,C0092,P002,S01,2,10,15,414,208
O01402,2025-02-08,C0052,P001,S02,4,0,15,598,280
O01403,2021-11-24,C0108,P003,S04,2,10,15,517.5,265
O01404,2024-07-15,C0191,P006,S02,4,0,15,1196,560
O01405,2020-08-30,C0074,P002,S02,2,20,15,368,196
O01406,2022-02-13,C0192,P003,S05,4,5,15,1092.5,545
O01407,2025-03-01,C0024,P005,S05,2,20,15,202.4,106.8
O01408,2021-08-25,C0077,P003,S02,1,10,15,258.75,132.5
O01409,2024-11-22,C0065,P005,S05,4,5,15,480.7,233.4
O01410,2024-01-29,C0042,P004,S05,1,5,15,349.6,165.2
O01411,2022-11-07,C0199,P006,S05,3,15,15,762.45,384.9
O01412,2022-11-28,C0238,P002,S03,3,20,15,552,294
O01413,2023-11-23,C0248,P006,S04,4,10,15,1076.4,528.8
O01414,2023-04-05,C0206,P006,S05,1,5,15,284.05,136.1
O01415,2021-03-25,C0104,P004,S02,4,5,15,1398.4,660.8
O01416,2021-09-18,C0218,P004,S05,2,10,15,662.4,320.8
O01417,2021-06-05,C0282,P001,S02,1,10,15,134.55,66.1
O01418,2022-06-29,C0266,P003,S02,1,15,15,244.38,128.75
O01419,2022-11-15,C0173,P004,S04,4,15,15,1251.2,622.4
O01420,2022-04-17,C0189,P004,S03,3,15,15,938.4,466.8
O01421,2020-02-20,C0092,P004,S02,3,0,15,1104,510
O01422,2022-01-05,C0043,P003,S05,1,10,15,258.75,132.5
O01423,2025-03-12,C0117,P001,S01,1,10,15,134.55,66.1
O01424,2020-03-19,C0280,P002,S03,2,10,15,414,208
O01425,2021-05-27,C0155,P006,S03,2,20,15,478.4,248.8
O01426,2020-10-09,C0279,P003,S01,3,10,15,776.25,397.5
O01427,2024-08-11,C0178,P004,S04,1,15,15,312.8,155.6
O01428,2023-09-01,C0263,P002,S04,2,5,15,437,214
O01429,2024-01-21,C0108,P004,S02,4,15,15,1251.2,622.4
O01430,2021-11-28,C0044,P003,S02,4,15,15,977.5,515
O01431,2021-03-05,C0225,P004,S05,1,10,15,331.2,160.4
O01432,2020-10-11,C0296,P002,S03,1,15,15,195.5,101
O01433,2024-07-17,C0182,P003,S02,4,15,15,977.5,515
O01434,2023-11-05,C0207,P006,S05,3,10,15,807.3,396.6
O01435,2023-04-17,C0012,P005,S01,2,5,15,240.35,116.7
O01436,2025-05-05,C0170,P005,S05,4,15,15,430.1,220.2
O01437,2021-02-22,C0201,P001,S05,4,5,15,568.1,272.2
O01438,2022-08-30,C0056,P003,S05,4,10,15,1035,530
O01439,2020-07-09,C0088,P001,S05,2,0,15,299,140
O01440,2024-08-19,C0251,P001,S02,2,0,15,299,140
O01441,2025-02-09,C0198,P003,S02,2,10,15,517.5,265
O01442,2023-09-12,C0269,P001,S04,1,10,15,134.55,66.1
O01443,2022-11-27,C0006,P002,S03,4,15,15,782,404
O01444,2020-11-17,C0057,P002,S05,4,15,15,782,404
O01445,2024-03-01,C0036,P004,S02,2,5,15,699.2,330.4
O01446,2021-09-26,C0222,P006,S04,2,20,15,478.4,248.8
O01447,2023-03-23,C0159,P005,S02,4,10,15,455.4,226.8
O01448,2021-02-17,C0004,P002,S04,1,15,15,195.5,101
O01449,2023-05-23,C0127,P005,S03,4,15,15,430.1,220.2
O01450,2022-08-05,C0295,P001,S01,3,15,15,381.23,192.45
O01451,2021-12-11,C0153,P004,S05,2,15,15,625.6,311.2
O01452,2021-05-25,C0092,P005,S04,4,15,15,430.1,220.2
O01453,2025-02-08,C0094,P006,S05,1,15,15,254.15,128.3
O01454,2023-12-01,C0023,P002,S02,3,20,15,552,294
O01455,2021-08-20,C0035,P006,S02,4,15,15,1016.6,513.2
O01456,2024-04-09,C0284,P001,S03,1,0,15,149.5,70
O01457,2022-10-30,C0167,P004,S04,2,10,15,662.4,320.8
O01458,2021-02-28,C0260,P001,S04,1,0,15,149.5,70
O01459,2023-08-01,C0237,P004,S03,4,5,15,1398.4,660.8
O01460,2022-03-23,C0020,P001,S03,1,5,15,142.03,68.05
O01461,2021-10-31,C0238,P004,S04,1,0,15,368,170
O01462,2023-01-28,C0125,P006,S04,2,15,15,508.3,256.6
O01463,2024-08-07,C0143,P002,S02,1,20,15,184,98
O01464,2020-07-24,C0091,P003,S01,4,5,15,1092.5,545
O01465,2020-06-07,C0006,P006,S03,2,15,15,508.3,256.6
O01466,2022-01-03,C0092,P002,S01,2,15,15,391,202
O01467,2023-11-27,C0025,P006,S05,1,15,15,254.15,128.3
O01468,2023-11-14,C0158,P004,S01,1,0,15,368,170
O01469,2024-04-30,C0194,P002,S02,3,5,15,655.5,321
O01470,2021-02-13,C0047,P001,S04,1,0,15,149.5,70
O01471,2021-11-21,C0099,P006,S01,2,0,15,598,280
O01472,2024-06-20,C0086,P006,S02,1,15,15,254.15,128.3
O01473,2022-11-15,C0056,P003,S03,2,20,15,460,250
O01474,2021-02-28,C0278,P004,S04,1,5,15,349.6,165.2
O01475,2021-03-13,C0055,P003,S03,2,0,15,575,280
O01476,2022-04-03,C0162,P001,S04,2,15,15,254.15,128.3
O01477,2021-03-26,C0034,P006,S03,3,0,15,897,420
O01478,2020-05-17,C0112,P004,S03,4,0,15,1472,680
O01479,2023-12-30,C0275,P005,S02,3,0,15,379.5,180
O01480,2023-05-13,C0167,P006,S04,2,10,15,538.2,264.4
O01481,2020-12-25,C0163,P006,S04,1,10,15,269.1,132.2
O01482,2020-02-06,C0300,P004,S04,2,20,15,588.8,301.6
O01483,2023-04-18,C0007,P002,S01,1,10,15,207,104
O01484,2021-04-29,C0220,P002,S05,1,0,15,230,110
O01485,2020-10-08,C0192,P004,S03,2,5,15,699.2,330.4
O01486,2022-02-08,C0105,P006,S01,2,20,15,478.4,248.8
O01487,2025-04-21,C0228,P006,S03,2,10,15,538.2,264.4
O01488,2021-10-12,C0021,P005,S04,3,0,15,379.5,180
O01489,2021-04-14,C0170,P003,S02,2,20,15,460,250
O01490,2020-04-20,C0128,P006,S02,4,20,15,956.8,497.6
O01491,2021-10-20,C0094,P004,S01,1,15,15,312.8,155.6
O01492,2020-05-23,C0099,P001,S02,2,5,15,284.05,136.1
O01493,2020-07-06,C0089,P005,S05,2,5,15,240.35,116.7
O01494,2022-11-05,C0041,P004,S04,3,5,15,1048.8,495.6
O01495,2024-01-17,C0102,P002,S04,2,20,15,368,196
O01496,2021-05-24,C0156,P003,S05,4,5,15,1092.5,545
O01497,2021-07-10,C0247,P001,S03,4,15,15,508.3,256.6
O01498,2020-12-09,C0242,P004,S04,4,5,15,1398.4,660.8
O01499,2024-08-05,C0247,P001,S04,4,0,15,598,280
O01500,2024-04-03,C0154,P005,S05,2,20,15,202.4,106.8
O01501,2024-01-28,C0090,P003,S04,4,10,15,1035,530
O01502,2022-07-17,C0146,P004,S05,4,0,15,1472,680
O01503,2021-11-13,C0070,P006,S04,2,5,15,568.1,272.2
O01504,2025-02-19,C0098,P001,S01,3,15,15,381.23,192.45
O01505,2022-04-08,C0213,P004,S03,4,15,15,1251.2,622.4
O01506,2021-09-22,C0037,P004,S01,1,15,15,312.8,155.6
O01507,2025-03-24,C0290,P002,S02,4,10,15,828,416
O01508,2024-04-28,C0179,P005,S04,3,0,15,379.5,180
O01509,2023-08-26,C0198,P004,S02,2,15,15,625.6,311.2
O01510,2020-03-11,C0186,P006,S01,2,10,15,538.2,264.4
O01511,2023-05-24,C0234,P006,S02,3,5,15,852.15,408.3
O01512,2023-05-18,C0297,P006,S02,1,0,15,299,140
O01513,2024-04-27,C0048,P006,S04,4,20,15,956.8,497.6
O01514,2025-06-18,C0042,P005,S02,4,5,15,480.7,233.4
O01515,2024-08-26,C0219,P003,S03,4,20,15,920,500
O01516,2021-09-22,C0211,P006,S01,1,20,15,239.2,124.4
O01517,2024-05-09,C0177,P002,S03,2,15,15,391,202
O01518,2023-12-02,C0158,P001,S02,4,0,15,598,280
O01519,2020-07-17,C0036,P006,S04,4,10,15,1076.4,528.8
O01520,2024-02-10,C0221,P002,S02,3,5,15,655.5,321
O01521,2023-12-12,C0069,P002,S04,2,20,15,368,196
O01522,2025-04-26,C0057,P004,S05,2,5,15,699.2,330.4
O01523,2021-02-15,C0031,P006,S02,2,10,15,538.2,264.4
O01524,2025-01-21,C0210,P004,S05,1,5,15,349.6,165.2
O01525,2020-06-12,C0151,P001,S04,1,10,15,134.55,66.1
O01526,2020-05-11,C0176,P001,S05,2,15,15,254.15,128.3
O01527,2022-09-20,C0052,P001,S01,3,0,15,448.5,210
O01528,2023-09-24,C0299,P001,S01,2,20,15,239.2,124.4
O01529,2024-06-09,C0004,P004,S05,3,15,15,938.4,466.8
O01530,2022-08-27,C0173,P005,S04,3,10,15,341.55,170.1
O01531,2023-10-28,C0176,P003,S02,3,15,15,733.12,386.25
O01532,2022-02-14,C0030,P003,S03,1,0,15,287.5,140
O01533,2022-07-24,C0206,P006,S02,1,20,15,239.2,124.4
O01534,2020-09-08,C0272,P003,S02,3,15,15,733.12,386.25
O01535,2023-06-20,C0244,P005,S04,2,0,15,253,120
O01536,2023-07-30,C0165,P001,S03,1,10,15,134.55,66.1
O01537,2023-10-20,C0228,P002,S05,4,15,15,782,404
O01538,2024-02-22,C0042,P003,S04,4,0,15,1150,560
O01539,2024-02-12,C0198,P003,S05,2,5,15,546.25,272.5
O01540,2024-11-16,C0267,P005,S05,1,5,15,120.17,58.35
O01541,2022-10-16,C0045,P003,S05,4,5,15,1092.5,545
O01542,2025-01-09,C0229,P001,S04,2,5,15,284.05,136.1
O01543,2021-03-09,C0088,P006,S01,1,15,15,254.15,128.3
O01544,2024-01-05,C0015,P002,S03,4,10,15,828,416
O01545,2021-03-27,C0132,P006,S04,1,5,15,284.05,136.1
O01546,2025-03-04,C0274,P006,S04,1,10,15,269.1,132.2
O01547,2024-11-20,C0115,P005,S05,1,10,15,113.85,56.7
O01548,2022-02-11,C0196,P006,S05,4,5,15,1136.2,544.4
O01549,2021-04-02,C0133,P001,S03,1,0,15,149.5,70
O01550,2020-07-01,C0175,P006,S05,2,0,15,598,280
O01551,2023-03-19,C0189,P002,S03,4,20,15,736,392
O01552,2024-02-18,C0001,P003,S01,2,15,15,488.75,257.5
O01553,2022-05-17,C0164,P003,S02,2,0,15,575,280
O01554,2022-03-20,C0005,P005,S04,3,5,15,360.52,175.05
O01555,2024-07-29,C0152,P002,S04,4,5,15,874,428
O01556,2023-05-16,C0146,P002,S01,3,10,15,621,312
O01557,2022-10-25,C0064,P003,S05,4,5,15,1092.5,545
O01558,2022-10-10,C0150,P006,S04,1,10,15,269.1,132.2
O01559,2020-11-08,C0108,P006,S02,1,5,15,284.05,136.1
O01560,2024-10-20,C0250,P006,S04,3,5,15,852.15,408.3
O01561,2020-02-14,C0281,P004,S03,4,15,15,1251.2,622.4
O01562,2021-12-14,C0201,P004,S01,3,10,15,993.6,481.2
O01563,2023-11-27,C0100,P006,S05,4,0,15,1196,560
O01564,2020-09-25,C0166,P005,S01,3,15,15,322.57,165.15
O01565,2023-09-02,C0084,P005,S02,4,15,15,430.1,220.2
O01566,2021-08-19,C0075,P002,S02,2,0,15,460,220
O01567,2022-01-11,C0295,P001,S02,4,15,15,508.3,256.6
O01568,2023-10-23,C0087,P001,S01,3,15,15,381.23,192.45
O01569,2021-01-02,C0027,P001,S05,3,20,15,358.8,186.6
O01570,2022-06-07,C0077,P006,S04,2,0,15,598,280
O01571,2020-08-31,C0124,P004,S04,3,20,15,883.2,452.4
O01572,2025-05-08,C0089,P006,S04,1,15,15,254.15,128.3
O01573,2024-11-06,C0196,P003,S04,3,0,15,862.5,420
O01574,2020-09-02,C0060,P001,S01,4,20,15,478.4,248.8
O01575,2021-04-05,C0012,P005,S05,4,10,15,455.4,226.8
O01576,2023-11-21,C0049,P005,S02,4,15,15,430.1,220.2
O01577,2023-08-13,C0223,P003,S05,2,0,15,575,280
O01578,2021-10-28,C0033,P006,S05,2,15,15,508.3,256.6
O01579,2024-07-22,C0011,P004,S05,4,0,15,1472,680
O01580,2022-11-28,C0300,P005,S01,2,0,15,253,120
O01581,2021-01-05,C0093,P001,S05,4,10,15,538.2,264.4
O01582,2020-09-08,C0021,P002,S05,2,5,15,437,214
O01583,2020-06-28,C0288,P003,S01,1,0,15,287.5,140
O01584,2022-11-02,C0153,P003,S05,2,15,15,488.75,257.5
O01585,2025-04-19,C0001,P002,S03,1,20,15,184,98
O01586,2025-01-26,C0151,P006,S05,4,5,15,1136.2,544.4
O01587,2023-03-27,C0252,P006,S03,3,20,15,717.6,373.2
O01588,2023-01-07,C0262,P002,S01,1,5,15,218.5,107
O01589,2020-03-16,C0097,P002,S03,2,5,15,437,214
O01590,2023-05-18,C0283,P002,S05,3,10,15,621,312
O01591,2020-09-20,C0217,P001,S05,3,10,15,403.65,198.3
O01592,2022-02-20,C0084,P004,S04,1,10,15,331.2,160.4
O01593,2023-10-17,C0218,P006,S02,2,0,15,598,280
O01594,2023-07-13,C0138,P006,S02,3,20,15,717.6,373.2
O01595,2023-09-08,C0262,P005,S02,4,5,15,480.7,233.4
O01596,2021-10-09,C0223,P004,S01,2,0,15,736,340
O01597,2021-07-07,C0064,P005,S01,4,0,15,506,240
O01598,2021-11-05,C0046,P003,S03,3,5,15,819.38,408.75
O01599,2024-11-14,C0116,P003,S01,1,15,15,244.38,128.75
O01600,2025-06-07,C0114,P004,S01,1,5,15,349.6,165.2
O01601,2022-12-14,C0157,P005,S04,1,20,15,101.2,53.4
O01602,2021-12-15,C0293,P003,S05,3,20,15,690,375
O01603,2020-07-21,C0025,P002,S03,4,5,15,874,428
O01604,2021-12-07,C0273,P005,S05,4,15,15,430.1,220.2
O01605,2023-04-28,C0066,P003,S01,2,5,15,546.25,272.5
O01606,2020-10-19,C0194,P005,S03,1,10,15,113.85,56.7
O01607,2023-12-19,C0128,P006,S05,4,15,15,1016.6,513.2
O01608,2021-01-09,C0225,P003,S04,3,10,15,776.25,397.5
O01609,2025-05-04,C0220,P005,S02,3,0,15,379.5,180
O01610,2025-04-24,C0157,P004,S03,1,0,15,368,170
O01611,2020-06-06,C0123,P001,S02,1,0,15,149.5,70
O01612,2024-03-02,C0147,P005,S04,1,15,15,107.53,55.05
O01613,2023-10-18,C0261,P006,S02,4,15,15,1016.6,513.2
O01614,2022-11-20,C0273,P006,S01,4,0,15,1196,560
O01615,2023-06-16,C0098,P006,S01,4,20,15,956.8,497.6
O01616,2024-03-15,C0177,P002,S05,1,20,15,184,98
O01617,2022-07-07,C0087,P006,S05,2,5,15,568.1,272.2
O01618,2020-06-02,C0188,P002,S05,3,0,15,690,330
O01619,2022-05-15,C0254,P004,S02,3,0,15,1104,510
O01620,2021-11-23,C0128,P005,S01,3,10,15,341.55,170.1
O01621,2022-09-16,C0151,P003,S02,1,20,15,230,125
O01622,2022-03-17,C0112,P003,S05,1,15,15,244.38,128.75
O01623,2025-01-01,C0250,P001,S03,1,20,15,119.6,62.2
O01624,2022-07-31,C0169,P003,S03,1,0,15,287.5,140
O01625,2021-12-17,C0096,P004,S03,1,0,15,368,170
O01626,2022-06-01,C0252,P002,S01,2,15,15,391,202
O01627,2020-09-10,C0250,P001,S02,3,5,15,426.07,204.15
O01628,2022-08-21,C0203,P003,S03,3,15,15,733.12,386.25
O01629,2025-01-01,C0094,P005,S03,1,15,15,107.53,55.05
O01630,2023-09-06,C0225,P002,S02,3,15,15,586.5,303
O01631,2020-01-12,C0184,P006,S02,1,5,15,284.05,136.1
O01632,2021-08-06,C0021,P002,S04,4,10,15,828,416
O01633,2025-01-19,C0017,P002,S02,4,10,15,828,416
O01634,2020-08-31,C0216,P004,S05,4,5,15,1398.4,660.8
O01635,2021-10-27,C0205,P005,S04,2,0,15,253,120
O01636,2025-05-15,C0056,P001,S02,2,10,15,269.1,132.2
O01637,2022-10-21,C0007,P006,S02,1,10,15,269.1,132.2
O01638,2022-05-29,C0005,P004,S04,3,10,15,993.6,481.2
O01639,2022-09-22,C0043,P004,S02,2,20,15,588.8,301.6
O01640,2021-01-17,C0128,P003,S01,3,5,15,819.38,408.75
O01641,2023-09-26,C0220,P002,S04,1,20,15,184,98
O01642,2023-06-05,C0093,P002,S05,2,5,15,437,214
O01643,2020-09-03,C0068,P004,S01,3,5,15,1048.8,495.6
O01644,2025-03-17,C0075,P004,S01,2,0,15,736,340
O01645,2024-11-05,C0027,P004,S04,3,5,15,1048.8,495.6
O01646,2021-03-30,C0173,P004,S04,1,20,15,294.4,150.8
O01647,2022-05-24,C0027,P003,S01,3,10,15,776.25,397.5
O01648,2021-07-28,C0180,P006,S04,2,10,15,538.2,264.4
O01649,2025-01-07,C0025,P002,S01,1,0,15,230,110
O01650,2023-09-14,C0165,P002,S03,4,10,15,828,416
O01651,2025-02-03,C0052,P004,S02,3,15,15,938.4,466.8
O01652,2022-01-14,C0172,P003,S01,1,0,15,287.5,140
